ID,Year_Birth,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Day_Customer_Enroll,Month_Customer_Enroll,Year_Customer_Enroll,Total_Children,Age,Education_Encoded,Country_AUS,Country_CA,Country_GER,Country_IND,Country_ME,Country_SA,Country_SP,Country_US,Income_Normalized,Total_Spending_Standardized,MntWines_Standardized,MntFruits_Standardized,MntMeatProducts_Standardized,MntFishProducts_Standardized,MntSweetProducts_Standardized,MntGoldProds_Standardized,Marital_Status_Standardized
6715,1948,0,1,3,6,6,2,11,6,0,0,0,0,0,0,0,2,1,2013,1,77,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0879,0.1315,0.5886,-0.1836,-0.1549,-0.6871,-0.5104,-0.3455,0.0198
10676,1982,0,0,3,2,3,8,7,2,0,0,0,0,0,1,0,2,11,2012,0,43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0925,0.942,-0.4723,4.1921,1.2942,3.0664,-0.0258,1.9361,-0.433
1041,1973,0,1,3,5,7,1,6,8,0,0,0,0,0,1,0,18,10,2012,1,52,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0702,-0.3019,0.0537,-0.586,-0.5182,-0.6138,-0.583,-0.0388,0.0198
492,1973,0,1,3,5,7,1,6,8,0,0,0,0,0,0,0,18,10,2012,1,52,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702,-0.3019,0.0537,-0.586,-0.5182,-0.6138,-0.583,-0.0388,-5.2495
11133,1973,0,1,3,5,7,1,6,8,0,0,0,0,0,1,0,18,10,2012,1,52,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0702,-0.3019,0.0537,-0.586,-0.5182,-0.6138,-0.583,-0.0388,-5.2495
4491,1949,1,1,3,11,3,4,10,8,0,1,0,0,0,0,0,1,10,2012,2,76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0919,0.9503,2.3626,-0.6614,-0.5404,-0.6871,-0.6557,-0.1922,-0.433
873,1949,1,1,3,11,3,4,10,8,0,1,0,0,0,1,0,1,10,2012,2,76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0919,0.9503,2.3626,-0.6614,-0.5404,-0.6871,-0.6557,-0.1922,-0.433
1631,1965,0,0,3,4,8,4,7,6,0,0,0,0,0,1,0,3,9,2012,0,60,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0955,1.123,1.7415,0.9229,0.5541,-0.6871,-0.05,-0.614,0.0748
8278,1990,0,0,3,1,8,2,5,5,0,0,0,0,0,0,0,26,8,2012,0,35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.109,1.8355,1.6613,1.4258,1.6841,0.8875,1.743,-0.2113,-0.433
6815,1980,0,0,4,0,7,6,8,2,1,0,1,1,0,1,0,23,5,2014,0,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1426,0.3375,0.4281,-0.1333,-0.1859,0.265,1.7915,0.3447,-0.433
254,1955,0,1,4,3,7,1,7,7,0,1,0,0,0,0,0,17,5,2014,1,70,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0784,-0.2206,0.2825,-0.5609,-0.6069,-0.5772,-0.5588,-0.2688,0.0748
1349,1970,2,0,4,1,3,1,3,6,0,0,0,0,0,0,0,21,4,2014,2,55,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0733,-0.7603,-0.6506,-0.4854,-0.6335,-0.6504,-0.583,-0.3264,-0.433
2534,1953,0,1,4,2,4,1,3,7,0,0,0,0,0,0,0,21,4,2014,1,72,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,-0.6939,-0.6149,-0.6363,-0.5581,-0.5772,-0.6073,-0.0579,-0.433
2130,1982,2,0,4,1,3,1,3,6,0,0,0,0,0,1,0,23,3,2014,2,43,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0654,-0.762,-0.7992,-0.586,-0.4429,-0.504,-0.4619,-0.3839,0.0748
2296,1975,1,0,4,1,1,0,2,6,1,0,0,0,0,0,0,16,12,2013,1,50,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0536,-0.9563,-0.8943,-0.6112,-0.6911,-0.6504,-0.6073,-0.6523,-0.433
3799,1955,0,1,4,3,7,2,11,5,0,0,0,0,0,0,0,26,11,2013,1,70,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0985,0.4355,0.0329,0.2187,0.6871,0.1552,-0.4861,1.8977,-0.433
11084,1976,0,1,4,2,3,5,7,7,0,0,0,0,0,1,0,14,11,2013,1,49,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0953,0.7427,1.2899,-0.6614,0.2883,-0.449,-0.1711,0.1146,0.0748
5172,1976,0,1,4,2,3,5,7,7,0,0,0,0,0,0,0,14,11,2013,1,49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0953,0.7427,1.2899,-0.6614,0.2883,-0.449,-0.1711,0.1146,0.0748
9504,1949,0,0,4,1,3,8,13,1,0,0,0,0,0,1,0,6,11,2013,0,76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1203,0.668,-0.3713,0.0427,1.5645,1.3453,2.3245,0.0571,-0.433
850,1968,0,1,4,2,6,5,9,3,0,0,0,0,0,0,0,6,10,2013,1,57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1035,0.2511,0.229,0.0427,0.2129,0.8509,0.0227,-0.4414,0.0198
4477,1958,0,1,4,1,5,2,10,4,0,0,0,0,0,0,0,27,9,2013,1,67,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1013,0.0784,-0.1692,0.5708,-0.0352,-0.5589,1.3311,1.2458,0.0748
1945,1962,0,1,4,3,7,4,7,4,0,1,0,1,0,0,0,18,9,2013,1,63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1048,1.319,1.2096,0.2439,0.2218,2.4621,1.6703,2.3771,-0.433
7685,1978,1,0,4,1,2,0,4,5,0,0,0,0,0,0,0,9,9,2013,1,47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0471,-0.8766,-0.814,-0.4603,-0.6866,-0.5406,-0.4619,-0.614,-0.433
6310,1978,1,0,4,1,2,0,4,5,0,0,0,0,0,0,0,9,9,2013,1,47,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471,-0.8766,-0.814,-0.4603,-0.6866,-0.5406,-0.4619,-0.614,-0.433
10832,1958,0,0,4,1,6,1,6,6,0,0,0,0,0,0,0,18,7,2013,0,67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0675,-0.2305,-0.0474,-0.41,-0.6069,-0.6138,-0.4134,1.5526,0.0748
3025,1958,0,1,4,3,6,1,5,7,0,0,0,0,0,0,0,8,7,2013,1,67,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725,-0.4979,-0.2732,-0.5106,-0.4341,-0.6138,-0.365,-0.7865,0.0198
2404,1976,1,1,4,4,5,1,4,7,0,0,0,0,0,0,0,27,5,2013,2,49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0776,-0.5793,-0.3891,-0.5609,-0.6069,-0.6321,-0.5104,-0.0579,-0.433
8581,1971,1,1,4,9,10,2,8,8,0,0,0,0,0,0,0,5,3,2013,2,54,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0718,0.2412,0.8917,-0.6614,-0.2967,-0.3392,-0.6557,-0.3072,-0.433
8755,1946,0,0,4,1,3,5,9,7,0,0,0,0,0,0,0,20,2,2013,0,79,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1007,0.9802,0.5291,0.1936,1.3474,1.4917,0.9919,-0.4222,-0.433
10177,1954,0,1,4,3,5,4,8,2,0,0,0,0,0,0,0,14,2,2013,1,71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1058,1.2161,0.6747,1.0738,0.5896,2.0593,2.688,2.032,0.1395
2429,1954,0,1,4,3,5,4,8,2,0,0,0,0,0,0,0,14,2,2013,1,71,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058,1.2161,0.6747,1.0738,0.5896,2.0593,2.688,2.032,0.1395
8920,1967,1,0,4,3,11,2,12,7,0,0,0,0,0,0,0,12,1,2013,1,58,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0865,0.8673,0.4281,0.3445,1.3385,0.7777,-0.6557,0.9007,0.0198
8430,1957,0,1,4,1,0,0,3,5,0,0,0,0,0,0,0,24,12,2012,1,68,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,-0.9696,-0.8764,-0.6614,-0.7132,-0.6321,-0.6315,-0.7865,0.0748
8619,1957,0,1,4,1,0,0,3,5,0,0,0,0,0,0,0,24,12,2012,1,68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0305,-0.9696,-0.8764,-0.6614,-0.7132,-0.6321,-0.6315,-0.7865,0.0748
8996,1957,2,1,4,12,7,2,8,9,0,0,0,0,0,0,0,19,11,2012,3,68,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0848,-0.0046,-0.2197,0.3948,0.111,0.2101,0.2408,0.1721,-0.433
7233,1972,0,0,4,2,5,3,6,4,0,0,0,1,0,0,0,17,9,2012,0,53,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015,1.9535,0.5707,0.1433,3.0224,3.5058,0.5073,1.6101,-0.433
6678,1989,1,0,5,2,3,0,4,7,0,0,0,0,0,0,0,28,3,2014,1,36,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0454,-0.8865,-0.8051,-0.5609,-0.6335,-0.6138,-0.6073,-0.7482,0.0748
830,1987,0,0,5,1,4,6,4,3,0,0,1,1,0,1,0,24,2,2014,0,38,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1087,1.7475,1.4265,0.5457,1.7417,0.0819,3.6087,0.0763,0.0198
6365,1987,0,0,5,1,2,0,3,6,0,0,0,0,0,0,0,2,9,2013,0,38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0431,-0.8733,-0.8735,-0.3597,-0.6866,-0.2293,-0.6315,-0.4606,-0.433
6770,1985,1,0,5,2,2,1,2,6,1,0,0,0,0,1,0,20,8,2013,1,40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0295,-0.8932,-0.8883,-0.3345,-0.6778,-0.6871,-0.5346,-0.2497,-0.433
2261,1969,1,0,5,1,1,0,2,7,0,0,0,0,0,0,0,23,6,2013,1,56,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.037,-0.9795,-0.8913,-0.6363,-0.7177,-0.6504,-0.6557,-0.7674,-0.433
1031,1989,0,0,5,1,6,9,10,2,0,0,1,0,0,0,0,5,5,2013,0,36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1263,0.7577,0.8798,-0.1585,0.8112,-0.1561,0.0712,-0.2113,-0.433
10089,1974,0,0,5,1,6,9,13,2,0,1,1,1,1,1,0,5,4,2013,0,51,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1518,0.8407,-0.4039,3.0605,1.2277,-0.1012,3.5118,1.9936,0.1395
9256,1971,0,1,5,4,8,3,12,6,0,0,0,0,0,0,0,4,1,2013,1,54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0852,0.6564,0.5618,-0.0076,0.173,1.4368,1.2827,0.6898,0.0198
10641,1978,1,1,5,4,2,1,3,6,0,0,0,0,0,0,0,27,12,2012,2,47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0087,-0.9115,-0.8853,-0.5357,-0.7221,-0.449,-0.5588,-0.3647,0.0198
624,1984,0,0,5,1,0,1,2,6,1,0,0,0,0,1,0,10,11,2012,0,41,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0258,-0.948,-0.8853,-0.5609,-0.7354,-0.5589,-0.6073,-0.5564,0.0198
4211,1986,1,0,5,2,2,0,3,7,0,0,0,0,0,0,0,29,10,2012,1,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,-0.9115,-0.8913,-0.3597,-0.7177,-0.6321,-0.2681,-0.5181,-0.433
1407,1986,1,0,5,2,2,0,3,7,0,0,0,0,0,0,0,29,10,2012,1,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0281,-0.9115,-0.8913,-0.3597,-0.7177,-0.6321,-0.2681,-0.5181,-0.433
10356,1957,1,1,5,1,1,0,3,7,0,0,0,0,0,0,0,22,9,2012,2,68,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0597,-0.953,-0.817,-0.6614,-0.731,-0.6871,-0.6557,-0.8249,0.1395
9323,1949,0,1,5,4,10,5,7,8,1,0,0,0,0,1,0,7,9,2012,1,76,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0725,0.4454,0.6421,-0.4603,0.2484,-0.1012,0.5315,-0.0388,0.0748
1146,1949,0,1,5,4,10,5,7,8,1,0,0,0,0,1,0,7,9,2012,1,76,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725,0.4454,0.6421,-0.4603,0.2484,-0.1012,0.5315,-0.0388,0.0748
6343,1959,0,1,6,1,6,9,7,2,0,1,0,0,0,0,0,31,3,2014,1,66,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1174,1.515,1.5781,1.1744,0.9441,1.4002,1.1131,-0.0196,-0.433
8545,1954,0,0,6,1,2,4,10,1,0,1,1,1,1,1,0,21,3,2014,0,71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1263,1.9651,2.948,-0.2339,0.6383,0.1369,1.0161,0.1338,0.1395
8275,1965,1,1,6,1,1,0,2,7,0,0,0,0,0,0,0,9,2,2014,2,60,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0681,-0.9729,-0.8556,-0.6614,-0.7265,-0.6871,-0.6557,-0.8249,0.1395
10673,1976,0,1,6,1,6,9,5,3,0,0,0,0,0,0,0,17,11,2013,1,49,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1003,1.3456,1.3552,1.3504,1.3252,-0.3758,-0.3407,0.6898,-0.433
8799,1984,1,0,6,3,3,1,4,7,0,0,0,0,0,0,0,23,9,2013,1,41,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0548,-0.752,-0.6952,-0.5106,-0.4341,-0.6504,-0.583,-0.7865,-0.433
67,1972,1,1,6,3,2,0,4,7,0,0,0,0,0,0,0,18,9,2013,2,53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0672,-0.8533,-0.7011,-0.6614,-0.6689,-0.6871,-0.6557,-0.6907,0.0198
9923,1972,1,1,6,3,2,0,4,7,0,0,0,0,0,0,0,18,9,2013,2,53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0672,-0.8533,-0.7011,-0.6614,-0.6689,-0.6871,-0.6557,-0.6907,0.0198
2814,1976,1,0,6,1,1,0,3,7,0,0,0,0,0,0,0,27,6,2013,1,49,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0434,-0.9546,-0.8764,-0.6363,-0.7177,-0.6138,-0.5346,-0.7098,0.0748
2711,1976,1,0,6,1,1,0,3,7,0,0,0,0,0,0,0,27,6,2013,1,49,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434,-0.9546,-0.8764,-0.6363,-0.7177,-0.6138,-0.5346,-0.7098,0.0748
4320,1979,0,1,6,1,6,4,12,3,0,0,0,0,0,0,0,28,3,2013,1,46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0879,0.56,0.0626,1.4258,0.5896,0.8875,0.7496,0.9007,0.0198
10451,1965,1,1,6,1,0,0,3,6,0,0,0,0,0,0,0,12,3,2013,2,60,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.042,-0.9646,-0.8764,-0.6363,-0.7265,-0.6871,-0.5588,-0.6907,0.0748
4198,1965,1,1,6,1,0,0,3,6,0,0,0,0,0,0,0,12,3,2013,2,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.042,-0.9646,-0.8764,-0.6363,-0.7265,-0.6871,-0.5588,-0.6907,0.0748
10814,1947,0,0,6,1,6,5,13,4,0,0,0,0,0,1,0,16,1,2013,0,78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1032,1.2792,-0.0028,-0.083,2.5881,0.8143,-0.0258,2.8181,0.0748
944,1962,0,1,6,1,4,2,7,4,0,0,0,0,0,0,0,8,1,2013,1,63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0819,-0.3534,-0.5436,1.9288,-0.4341,-0.5406,0.4104,0.0763,-0.433
8151,1990,0,0,6,1,4,1,3,8,0,0,0,0,0,0,0,29,12,2012,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0339,-0.5693,-0.8556,0.2439,-0.6468,-0.3209,0.8465,1.2267,-0.433
6184,1969,0,0,6,1,3,3,8,1,0,0,0,0,0,0,0,12,12,2012,0,56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1004,1.7674,0.7639,0.948,2.7388,0.8509,2.4457,0.0763,-0.433
3498,1976,0,1,6,4,7,5,9,6,1,0,0,0,0,1,0,25,11,2012,1,49,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0808,0.4504,0.4697,0.8726,0.0756,-0.504,0.6285,1.2075,-0.433
2870,1973,0,1,6,5,6,3,6,6,0,0,0,0,0,0,0,21,9,2012,1,52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0712,-0.1724,0.2141,-0.6614,-0.5714,-0.4857,-0.4619,0.4789,-0.433
7342,1961,0,1,6,3,6,6,12,5,0,0,0,0,0,0,0,9,9,2012,1,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0864,0.7743,0.1101,2.9096,-0.2391,4.0551,3.003,0.4214,3.841
1911,1987,0,0,6,1,11,5,12,6,0,0,0,0,0,0,0,5,9,2012,0,38,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0988,1.2592,0.8649,1.7779,0.5497,1.6382,2.5668,1.4759,0.0748
10862,1960,0,1,6,5,1,2,9,2,0,0,0,0,0,0,0,17,8,2012,1,65,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0433,-0.4647,-0.3713,-0.4603,-0.372,-0.3392,-0.3892,-0.3455,-0.433
2546,1977,0,1,7,1,1,0,4,3,0,0,0,0,0,0,0,22,6,2014,1,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0453,-0.8899,-0.8348,-0.5609,-0.7177,-0.504,-0.5346,-0.4031,0.0198
3005,1992,0,0,7,1,4,10,8,1,1,0,0,1,0,1,0,1,5,2014,0,33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.123,1.7342,0.6718,2.2809,2.2646,1.7664,0.4104,1.9744,0.0198
8318,1979,0,0,7,0,5,6,8,1,0,0,1,0,0,0,0,3,1,2014,0,46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1332,1.8804,0.8619,2.7084,2.7432,-0.0829,2.5911,0.2488,0.0748
2930,1978,0,0,7,2,2,6,10,5,0,0,0,0,0,0,0,16,12,2013,0,47,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0998,1.1214,1.6286,0.8474,0.1775,0.7411,0.2165,0.0763,0.0198
8216,1972,1,1,7,6,4,4,3,5,0,0,0,0,0,0,0,11,10,2013,2,53,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782,-0.4664,-0.4337,-0.6614,-0.403,-0.449,-0.4861,0.5173,-0.433
1212,1973,1,0,7,3,8,8,6,6,1,0,0,0,0,0,0,13,8,2013,1,52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0769,0.5484,0.2379,-0.0327,0.5541,1.6932,0.3377,0.383,-0.433
2541,1976,1,0,7,2,2,0,3,8,0,0,0,0,0,0,0,9,6,2013,1,49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0335,-0.9264,-0.8616,-0.4854,-0.6911,-0.4857,-0.6557,-0.7482,-0.433
10659,1979,1,0,7,4,3,2,2,7,0,0,0,0,0,0,0,7,5,2013,1,46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0087,-0.9181,-0.8972,-0.4603,-0.6911,-0.6321,-0.4619,-0.4414,0.0748
10905,1955,1,1,7,5,4,1,6,8,0,0,0,0,0,1,0,29,10,2012,2,70,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0614,-0.5876,-0.3267,-0.6112,-0.4917,-0.6871,-0.6557,-0.844,0.0748
8910,1955,1,1,7,5,4,1,6,8,0,0,0,0,0,1,0,29,10,2012,2,70,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0614,-0.5876,-0.3267,-0.6112,-0.4917,-0.6871,-0.6557,-0.844,0.0748
7349,1973,1,0,7,4,3,1,3,8,0,0,0,0,0,1,0,2,10,2012,1,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012,-0.8351,-0.8853,-0.2339,-0.6689,-0.5772,-0.2681,-0.0388,0.0748
7872,1975,0,0,7,1,6,10,6,5,1,0,1,1,0,1,0,12,9,2012,0,50,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.128,-0.081,-0.3713,-0.1333,0.4699,-0.6871,-0.1469,0.3639,-0.433
4290,1972,1,0,8,1,1,0,2,7,0,0,0,0,0,0,0,19,3,2014,1,53,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,-0.9663,-0.9002,-0.586,-0.7044,-0.6504,-0.5346,-0.7482,-0.433
7408,1952,0,1,8,2,5,1,4,7,0,0,0,0,0,0,0,3,3,2014,1,73,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0794,-0.6191,-0.2613,-0.6112,-0.7132,-0.6871,-0.6557,-0.6715,-0.433
9986,1982,1,0,8,3,4,1,2,7,0,0,0,0,0,1,0,22,2,2014,1,43,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0266,-0.9164,-0.8556,-0.6614,-0.6379,-0.6321,-0.6073,-0.6523,0.0748
8235,1956,0,1,8,2,6,5,10,3,0,0,0,0,0,0,0,24,1,2014,1,69,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1015,0.3939,0.3687,0.093,0.2085,0.7777,0.0712,0.3255,0.0748
10949,1963,0,0,8,1,5,5,8,3,0,0,0,1,0,1,0,16,12,2013,0,62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1071,2.2458,2.3418,0.269,1.8835,1.9678,0.2408,0.2105,0.1395
7284,1953,1,2,8,1,1,0,2,8,0,0,0,0,0,0,0,4,12,2013,3,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0706,-0.9729,-0.8735,-0.6614,-0.7088,-0.6504,-0.6557,-0.8249,-0.433
9529,1990,0,0,8,1,3,9,9,2,0,0,0,1,0,1,0,28,11,2013,0,35,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1082,1.696,0.7579,3.1862,1.4892,3.3044,-0.3407,2.6263,-0.433
9930,1944,0,0,8,1,6,8,13,2,0,0,0,0,0,0,0,5,11,2013,0,81,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1218,0.9321,0.8976,3.0605,0.2705,-0.4124,2.9303,-0.4222,0.0198
10270,1981,1,0,8,2,3,0,3,7,0,0,0,0,0,0,0,3,10,2013,1,44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0508,-0.8965,-0.8705,-0.5357,-0.6423,-0.4674,-0.5346,-0.6331,-0.433
760,1975,1,0,8,2,8,4,9,6,0,0,0,0,0,0,0,9,8,2013,1,50,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0885,0.3408,0.8441,-0.4854,-0.403,1.327,-0.2923,-0.5564,0.1395
5519,1956,0,1,8,1,6,9,4,5,0,0,0,0,0,1,0,7,8,2013,1,69,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0938,0.3176,0.0358,0.7971,-0.0264,0.7044,0.58,1.7444,0.0748
232,1965,0,1,8,1,4,2,10,3,0,0,0,0,0,0,0,17,7,2013,1,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,-0.1259,-0.0741,1.4258,-0.3499,-0.1012,-0.3165,-0.1922,0.0198
3009,1962,0,0,8,1,5,3,6,6,0,1,1,0,1,1,0,9,7,2013,0,63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1052,1.9269,3.4413,-0.2591,-0.1726,-0.6871,-0.6557,2.2237,3.841
6518,1951,0,1,8,1,7,3,8,5,0,0,0,0,0,0,0,11,6,2013,1,74,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992,0.0003,0.7193,-0.6614,-0.5271,-0.6871,-0.5104,-0.729,3.841
10669,1981,0,1,8,2,3,2,10,3,0,0,0,0,0,0,0,17,5,2013,1,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0792,-0.2255,-0.08,-0.1333,-0.4562,0.4481,-0.1469,-0.3647,-0.433
5682,1953,0,1,8,4,6,9,11,5,0,0,0,0,0,0,0,23,3,2013,1,72,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938,0.8191,1.9139,-0.41,-0.3587,-0.449,-0.1469,-0.4414,0.0198
1570,1951,0,1,8,2,7,7,10,4,0,0,0,0,0,0,0,19,2,2013,1,74,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1022,0.7195,1.07,-0.4351,0.3237,0.2284,-0.1954,0.2488,0.0748
1497,1952,0,1,8,2,6,3,5,5,0,0,0,0,0,0,0,19,1,2013,1,73,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0695,-0.3302,-0.1068,-0.3848,-0.3499,-0.4124,-0.583,-0.4222,0.0198
9723,1960,0,1,8,4,7,4,13,5,0,1,0,0,0,0,0,10,1,2013,1,65,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992,0.6813,0.6718,2.9096,0.2218,0.4481,-0.4377,0.2297,-0.433
